,ts,datetime,current,temperature,device_id,parsed_datetime,recon_error,anomaly_score,anomaly_current,current_anomaly_reason,current_severity,anomaly_temperature,temperature_anomaly_reason,temperature_severity,combined_severity,anomaly_threshold,anomaly_percentile,anomaly_isolation_forest,anomaly_zscore,anomaly_ensemble,anomaly_ensemble_smoothed
17270,1760423847.0,2025-10-14T12:07:27+05:30,0.10025,72.78,d7,2025-10-14 12:07:27+05:30,71.73747045953517,-0.014865759087885929,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C); Rapid temp change: 19.45°C/sample,critical,critical,0,1,1,0,1,1
17275,1760423852.0,2025-10-14T12:07:32+05:30,0.15725,72.78,d7,2025-10-14 12:07:32+05:30,69.92576746146709,-0.014867333643705603,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C); Rapid temp change: 19.45°C/sample,critical,critical,0,1,1,0,1,1
17276,1760423853.0,2025-10-14T12:07:33+05:30,0.07925,72.22,d7,2025-10-14 12:07:33+05:30,53.50690894557424,-0.014881603316635541,0,,normal,1,Critical high temp: 72.22°C (threshold: 68.40°C),critical,critical,0,0,0,0,1,1
17285,1760423862.0,2025-10-14T12:07:42+05:30,0.07625,72.78,d7,2025-10-14 12:07:42+05:30,73.05007030996153,-0.014864618303918801,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C); Rapid temp change: 19.45°C/sample,critical,critical,0,1,1,0,1,1
17286,1760423863.0,2025-10-14T12:07:43+05:30,0.15925,72.78,d7,2025-10-14 12:07:43+05:30,53.74037732125384,-0.014881400408658887,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C),critical,critical,0,0,0,0,1,1
17287,1760423864.0,2025-10-14T12:07:44+05:30,0.06825,72.78,d7,2025-10-14 12:07:44+05:30,56.88734236418016,-0.014878665373099561,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C),critical,critical,0,1,0,0,1,1
17307,1760423884.0,2025-10-14T12:08:04+05:30,0.13525,72.78,d7,2025-10-14 12:08:04+05:30,70.78080183706741,-0.014866590531090811,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C); Rapid temp change: 19.45°C/sample,critical,critical,0,1,0,0,1,1
17309,1760423886.0,2025-10-14T12:08:06+05:30,0.08925,72.78,d7,2025-10-14 12:08:06+05:30,73.49894325380477,-0.014864228187267904,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C); Rapid temp change: 19.45°C/sample,critical,critical,0,1,1,0,1,1
17310,1760423887.0,2025-10-14T12:08:07+05:30,0.15625,72.78,d7,2025-10-14 12:08:07+05:30,54.51073777772535,-0.014880730886368933,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C),critical,critical,0,0,0,0,1,1
17311,1760423888.0,2025-10-14T12:08:08+05:30,0.07125,72.78,d7,2025-10-14 12:08:08+05:30,57.49080845618543,-0.014878140899138786,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C),critical,critical,0,1,0,0,1,1
17313,1760423890.0,2025-10-14T12:08:10+05:30,0.06525,72.22,d7,2025-10-14 12:08:10+05:30,70.89483494162589,-0.014866491424621037,0,,normal,1,Critical high temp: 72.22°C (threshold: 68.40°C); Rapid temp change: 18.89°C/sample,critical,critical,0,1,1,0,1,1
17314,1760423891.0,2025-10-14T12:08:11+05:30,0.09725,72.78,d7,2025-10-14 12:08:11+05:30,55.661191763486315,-0.014879731023797374,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C),critical,critical,0,0,0,0,1,1
17315,1760423892.0,2025-10-14T12:08:12+05:30,0.17925,72.78,d7,2025-10-14 12:08:12+05:30,54.48663285304469,-0.014880751836022093,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C),critical,critical,0,0,0,0,1,1
17323,1760423900.0,2025-10-14T12:08:20+05:30,0.09125,72.78,d7,2025-10-14 12:08:20+05:30,72.5084784469867,-0.014865089002825103,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C); Rapid temp change: 19.45°C/sample,critical,critical,0,1,1,0,1,1
17325,1760423902.0,2025-10-14T12:08:22+05:30,0.05425,72.78,d7,2025-10-14 12:08:22+05:30,73.17672987181192,-0.014864508223761931,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C); Rapid temp change: 19.45°C/sample,critical,critical,0,1,1,0,1,1
17327,1760423904.0,2025-10-14T12:08:24+05:30,0.13025,72.78,d7,2025-10-14 12:08:24+05:30,70.99087144655319,-0.014866407959043126,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C); Rapid temp change: 19.45°C/sample,critical,critical,0,1,1,0,1,1
17328,1760423905.0,2025-10-14T12:08:25+05:30,0.10825,72.78,d7,2025-10-14 12:08:25+05:30,55.55711890441333,-0.014879821473791716,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C),critical,critical,0,0,0,0,1,1
17330,1760423907.0,2025-10-14T12:08:27+05:30,0.0,72.78,d7,2025-10-14 12:08:27+05:30,74.7010376001596,-0.014863183443923731,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C); Rapid temp change: 19.45°C/sample,critical,critical,0,1,1,0,1,1
17331,1760423909.0,2025-10-14T12:08:29+05:30,0.02725,72.78,d7,2025-10-14 12:08:29+05:30,56.25131465739338,-0.014879218146445005,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C),critical,critical,0,0,0,0,1,1
17332,1760423910.0,2025-10-14T12:08:30+05:30,0.15525,72.78,d7,2025-10-14 12:08:30+05:30,55.58224951512898,-0.014879799632712135,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C),critical,critical,0,0,0,0,1,1
17333,1760423911.0,2025-10-14T12:08:31+05:30,0.12125,72.78,d7,2025-10-14 12:08:31+05:30,55.97934070889669,-0.014879454519715824,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C),critical,critical,0,0,0,0,1,1
17334,1760423912.0,2025-10-14T12:08:32+05:30,0.09325,72.78,d7,2025-10-14 12:08:32+05:30,56.57513645074586,-0.014878936712076457,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C),critical,critical,0,1,0,0,1,1
17336,1760423914.0,2025-10-14T12:08:34+05:30,0.19425,72.78,d7,2025-10-14 12:08:34+05:30,70.87692513442146,-0.014866506990081376,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C); Rapid temp change: 19.45°C/sample,critical,critical,0,1,1,0,1,1
17337,1760423915.0,2025-10-14T12:08:35+05:30,0.08925,72.78,d7,2025-10-14 12:08:35+05:30,57.22145192127149,-0.014878374997608607,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C),critical,critical,0,1,0,0,1,1
17338,1760423916.0,2025-10-14T12:08:36+05:30,0.07825,72.78,d7,2025-10-14 12:08:36+05:30,56.3849670863777,-0.014879101988769,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C),critical,critical,0,1,0,0,1,1
17340,1760423918.0,2025-10-14T12:08:38+05:30,0.11425,72.78,d7,2025-10-14 12:08:38+05:30,72.40770785849031,-0.01486517658280744,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C); Rapid temp change: 19.45°C/sample,critical,critical,0,1,1,0,1,1
17342,1760423920.0,2025-10-14T12:08:40+05:30,0.15425,72.78,d7,2025-10-14 12:08:40+05:30,70.34195208813246,-0.014866971936556764,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C); Rapid temp change: 19.45°C/sample,critical,critical,0,1,1,0,1,1
17344,1760423922.0,2025-10-14T12:08:42+05:30,0.07025,72.78,d7,2025-10-14 12:08:42+05:30,72.73093423938766,-0.014864895665913412,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C); Rapid temp change: 19.45°C/sample,critical,critical,0,1,1,0,1,1
17345,1760423923.0,2025-10-14T12:08:43+05:30,0.01525,72.78,d7,2025-10-14 12:08:43+05:30,57.27168044907398,-0.014878331343863568,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C),critical,critical,0,1,0,0,1,1
17346,1760423924.0,2025-10-14T12:08:44+05:30,0.15325,72.78,d7,2025-10-14 12:08:44+05:30,65.10658788012302,-0.014871522005299063,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C),critical,critical,0,1,1,0,1,1
17347,1760423925.0,2025-10-14T12:08:45+05:30,0.06825,72.78,d7,2025-10-14 12:08:45+05:30,56.91791758462877,-0.014878638800095406,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C),critical,critical,0,1,0,0,1,1
17348,1760423926.0,2025-10-14T12:08:46+05:30,0.15425,72.78,d7,2025-10-14 12:08:46+05:30,54.57438458555986,-0.01488067557076158,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C),critical,critical,0,0,0,0,1,1
17352,1760423930.0,2025-10-14T12:08:50+05:30,0.07425,72.78,d7,2025-10-14 12:08:50+05:30,73.15677218868929,-0.014864525569036592,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C); Rapid temp change: 19.45°C/sample,critical,critical,0,1,1,0,1,1
17353,1760423931.0,2025-10-14T12:08:51+05:30,0.13625,72.78,d7,2025-10-14 12:08:51+05:30,54.38732521246759,-0.01488083814455256,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C),critical,critical,0,0,0,0,1,1
17356,1760423934.0,2025-10-14T12:08:54+05:30,0.19425,72.78,d7,2025-10-14 12:08:54+05:30,71.28215423453007,-0.014866154804409353,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C); Rapid temp change: 19.45°C/sample,critical,critical,0,1,1,0,1,1
17357,1760423935.0,2025-10-14T12:08:55+05:30,0.11425,72.78,d7,2025-10-14 12:08:55+05:30,56.48737369072458,-0.014879012986921004,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C),critical,critical,0,1,0,0,1,1
17367,1760423945.0,2025-10-14T12:09:05+05:30,0.26925,72.78,d7,2025-10-14 12:09:05+05:30,69.21082747511798,-0.014867954999919853,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C); Rapid temp change: 19.45°C/sample,critical,critical,0,1,1,0,1,1
17369,1760423947.0,2025-10-14T12:09:07+05:30,0.12825,72.78,d7,2025-10-14 12:09:07+05:30,73.63799040294678,-0.014864107341026484,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C); Rapid temp change: 19.45°C/sample,critical,critical,0,1,1,0,1,1
17370,1760423948.0,2025-10-14T12:09:08+05:30,0.26825,72.78,d7,2025-10-14 12:09:08+05:30,53.90774815595626,-0.014881254946228176,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C),critical,critical,0,0,0,0,1,1
17371,1760423949.0,2025-10-14T12:09:09+05:30,0.16425,72.78,d7,2025-10-14 12:09:09+05:30,57.53765546891469,-0.014878100184277354,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C),critical,critical,0,1,0,0,1,1
17377,1760423955.0,2025-10-14T12:09:15+05:30,0.22425,72.78,d7,2025-10-14 12:09:15+05:30,70.51309888259638,-0.014866823192429539,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C); Rapid temp change: 19.45°C/sample,critical,critical,0,1,1,0,1,1
17379,1760423957.0,2025-10-14T12:09:17+05:30,0.16425,72.78,d7,2025-10-14 12:09:17+05:30,72.43693716103455,-0.01486515117954406,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C); Rapid temp change: 19.45°C/sample,critical,critical,0,1,1,0,1,1
17381,1760423959.0,2025-10-14T12:09:19+05:30,0.12925,72.78,d7,2025-10-14 12:09:19+05:30,72.50164849693047,-0.014865094938752581,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C); Rapid temp change: 19.45°C/sample,critical,critical,0,1,1,0,1,1
17385,1760423963.0,2025-10-14T12:09:23+05:30,0.17325,72.78,d7,2025-10-14 12:09:23+05:30,71.24848978760502,-0.014866184062268327,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C); Rapid temp change: 19.45°C/sample,critical,critical,0,1,1,0,1,1
17386,1760423964.0,2025-10-14T12:09:24+05:30,0.10125,72.78,d7,2025-10-14 12:09:24+05:30,56.45163206398491,-0.014879044050062394,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C),critical,critical,0,1,0,0,1,1
17394,1760423972.0,2025-10-14T12:09:32+05:30,0.16725,72.78,d7,2025-10-14 12:09:32+05:30,71.79764363171478,-0.01486570679122442,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C); Rapid temp change: 19.45°C/sample,critical,critical,0,1,1,0,1,1
17395,1760423973.0,2025-10-14T12:09:33+05:30,0.10025,72.78,d7,2025-10-14 12:09:33+05:30,56.38008875550509,-0.014879106228539135,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C),critical,critical,0,1,0,0,1,1
17396,1760423974.0,2025-10-14T12:09:34+05:30,0.10625,72.78,d7,2025-10-14 12:09:34+05:30,55.65894602647785,-0.01487973297557329,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C),critical,critical,0,0,0,0,1,1
17400,1760423978.0,2025-10-14T12:09:38+05:30,0.09125,72.78,d7,2025-10-14 12:09:38+05:30,73.33618887151097,-0.014864369637527738,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C); Rapid temp change: 19.45°C/sample,critical,critical,0,1,1,0,1,1
17401,1760423979.0,2025-10-14T12:09:39+05:30,0.08425,72.78,d7,2025-10-14 12:09:39+05:30,55.982971406952885,-0.014879451364266638,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C),critical,critical,0,0,0,0,1,1
17402,1760423980.0,2025-10-14T12:09:40+05:30,0.13525,72.78,d7,2025-10-14 12:09:40+05:30,54.87794230946597,-0.014880411747948848,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C),critical,critical,0,0,0,0,1,1
17403,1760423981.0,2025-10-14T12:09:41+05:30,0.21525,72.78,d7,2025-10-14 12:09:41+05:30,54.38948434765055,-0.014880836268042518,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C),critical,critical,0,0,0,0,1,1
17404,1760423982.0,2025-10-14T12:09:42+05:30,0.06725,72.78,d7,2025-10-14 12:09:42+05:30,58.368187185357606,-0.014877378366987793,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C),critical,critical,0,1,0,0,1,1
17405,1760423983.0,2025-10-14T12:09:43+05:30,0.15825,72.78,d7,2025-10-14 12:09:43+05:30,54.88787882674463,-0.014880403112095665,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C),critical,critical,0,0,0,0,1,1
17406,1760423984.0,2025-10-14T12:09:44+05:30,0.00025,72.78,d7,2025-10-14 12:09:44+05:30,59.68796301454404,-0.014876231346358735,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C),critical,critical,0,1,0,0,1,1
17407,1760423991.0,2025-10-14T12:09:51+05:30,0.0,72.78,d7,2025-10-14 12:09:51+05:30,58.62792143594129,-0.014877152631270481,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C),critical,critical,0,1,0,0,1,1
17408,1760423996.0,2025-10-14T12:09:56+05:30,0.12325,72.78,d7,2025-10-14 12:09:56+05:30,55.34863055292208,-0.014880002671563936,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C),critical,critical,0,0,0,0,1,1
17409,1760423997.0,2025-10-14T12:09:57+05:30,0.17925,72.78,d7,2025-10-14 12:09:57+05:30,55.15544472282624,-0.014880170569874741,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C),critical,critical,0,0,0,0,1,1
17410,1760424002.0,2025-10-14T12:10:02+05:30,0.06625,72.78,d7,2025-10-14 12:10:02+05:30,57.82528770024892,-0.014877850202351918,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C),critical,critical,0,1,0,0,1,1
17411,1760424003.0,2025-10-14T12:10:03+05:30,0.07625,72.78,d7,2025-10-14 12:10:03+05:30,56.466905860504966,-0.014879030775565846,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C),critical,critical,0,1,0,0,1,1
17412,1760424007.0,2025-10-14T12:10:07+05:30,0.13025,72.78,d7,2025-10-14 12:10:07+05:30,55.46484054707033,-0.01487990167315372,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C),critical,critical,0,0,0,0,1,1
17413,1760424008.0,2025-10-14T12:10:08+05:30,0.11425,72.78,d7,2025-10-14 12:10:08+05:30,56.51548564694975,-0.014878988554746236,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C),critical,critical,0,1,0,0,1,1
17414,1760424009.0,2025-10-14T12:10:09+05:30,0.07025,72.78,d7,2025-10-14 12:10:09+05:30,57.01708753787686,-0.014878552611229357,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C),critical,critical,0,1,0,0,1,1
17415,1760424012.0,2025-10-14T12:10:12+05:30,0.06625,72.78,d7,2025-10-14 12:10:12+05:30,56.5515559113445,-0.014878957205984998,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C),critical,critical,0,1,0,0,1,1
17417,1760424014.0,2025-10-14T12:10:14+05:30,0.09025,72.78,d7,2025-10-14 12:10:14+05:30,72.36625847637524,-0.01486521260657397,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C); Rapid temp change: 19.45°C/sample,critical,critical,0,1,1,0,1,1
17418,1760424015.0,2025-10-14T12:10:15+05:30,0.09225,72.78,d7,2025-10-14 12:10:15+05:30,55.54685078942926,-0.014879830397837336,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C),critical,critical,0,0,0,0,1,1
17419,1760424016.0,2025-10-14T12:10:16+05:30,0.12625,72.78,d7,2025-10-14 12:10:16+05:30,54.828888327245465,-0.014880454380893247,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C),critical,critical,0,0,0,0,1,1
17426,1760424023.0,2025-10-14T12:10:23+05:30,0.12825,72.78,d7,2025-10-14 12:10:23+05:30,72.73593128405692,-0.014864891322968806,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C); Rapid temp change: 19.45°C/sample,critical,critical,0,1,1,0,1,1
17427,1760424024.0,2025-10-14T12:10:24+05:30,0.12225,72.78,d7,2025-10-14 12:10:24+05:30,55.65423095916079,-0.01487973707345064,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C),critical,critical,0,0,0,0,1,1
17429,1760424026.0,2025-10-14T12:10:26+05:30,0.16025,72.78,d7,2025-10-14 12:10:26+05:30,71.79271480092558,-0.014865711074884165,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C); Rapid temp change: 19.45°C/sample,critical,critical,0,1,1,0,1,1
17433,1760424030.0,2025-10-14T12:10:30+05:30,0.14425,72.78,d7,2025-10-14 12:10:30+05:30,71.57727715851543,-0.014865898312303321,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C); Rapid temp change: 19.45°C/sample,critical,critical,0,1,1,0,1,1
17435,1760424032.0,2025-10-14T12:10:32+05:30,0.17825,72.78,d7,2025-10-14 12:10:32+05:30,71.12671832974341,-0.014866289894161222,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C); Rapid temp change: 19.45°C/sample,critical,critical,0,1,1,0,1,1
17453,1760424050.0,2025-10-14T12:10:50+05:30,0.10425,72.78,d7,2025-10-14 12:10:50+05:30,71.67038821897725,-0.014865817389236858,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C); Rapid temp change: 19.45°C/sample,critical,critical,0,1,1,0,1,1
17455,1760424052.0,2025-10-14T12:10:52+05:30,0.07925,72.78,d7,2025-10-14 12:10:52+05:30,72.9096603708261,-0.014864740334564574,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C); Rapid temp change: 19.45°C/sample,critical,critical,0,1,1,0,1,1
17512,1760424109.0,2025-10-14T12:11:49+05:30,0.12025,72.78,d7,2025-10-14 12:11:49+05:30,70.45696528421824,-0.014866871978286877,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C); Rapid temp change: 19.45°C/sample,critical,critical,0,1,1,0,1,1
17513,1760424110.0,2025-10-14T12:11:50+05:30,0.07825,72.78,d7,2025-10-14 12:11:50+05:30,56.23007916517667,-0.0148792366022669,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C),critical,critical,0,0,0,0,1,1
17518,1760424115.0,2025-10-14T12:11:55+05:30,0.14325,72.78,d7,2025-10-14 12:11:55+05:30,71.51005438321177,-0.014865956735793363,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C); Rapid temp change: 19.45°C/sample,critical,critical,0,1,1,0,1,1
17519,1760424116.0,2025-10-14T12:11:56+05:30,0.16325,72.78,d7,2025-10-14 12:11:56+05:30,54.732103194512504,-0.014880538497105543,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C),critical,critical,0,0,0,0,1,1
17538,1760424135.0,2025-10-14T12:12:15+05:30,0.15425,72.78,d7,2025-10-14 12:12:15+05:30,70.57562420936402,-0.014866768851504317,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C); Rapid temp change: 19.45°C/sample,critical,critical,0,1,1,0,1,1
17539,1760424136.0,2025-10-14T12:12:16+05:30,0.13025,72.78,d7,2025-10-14 12:12:16+05:30,55.59621194566672,-0.014879787497927194,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C),critical,critical,0,0,0,0,1,1
17540,1760424137.0,2025-10-14T12:12:17+05:30,0.17425,72.78,d7,2025-10-14 12:12:17+05:30,54.51593297921065,-0.014880726371205718,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C),critical,critical,0,0,0,0,1,1
17553,1760424150.0,2025-10-14T12:12:30+05:30,0.06525,72.78,d7,2025-10-14 12:12:30+05:30,73.45337940819465,-0.014864267786925437,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C); Rapid temp change: 19.45°C/sample,critical,critical,0,1,1,0,1,1
17555,1760424152.0,2025-10-14T12:12:32+05:30,0.10625,72.78,d7,2025-10-14 12:12:32+05:30,72.59322888268028,-0.014865015345999518,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C); Rapid temp change: 19.45°C/sample,critical,critical,0,1,1,0,1,1
17556,1760424153.0,2025-10-14T12:12:33+05:30,0.18625,72.78,d7,2025-10-14 12:12:33+05:30,54.0788472409276,-0.014881106243565397,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C),critical,critical,0,0,0,0,1,1
17575,1760424172.0,2025-10-14T12:12:52+05:30,0.09225,72.78,d7,2025-10-14 12:12:52+05:30,72.95345165832288,-0.014864702275441942,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C); Rapid temp change: 19.45°C/sample,critical,critical,0,1,1,0,1,1
17577,1760424174.0,2025-10-14T12:12:54+05:30,0.10825,72.78,d7,2025-10-14 12:12:54+05:30,72.58546395710185,-0.014865022094516673,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C); Rapid temp change: 19.45°C/sample,critical,critical,0,1,1,0,1,1
17614,1760424211.0,2025-10-14T12:13:31+05:30,0.10925,72.78,d7,2025-10-14 12:13:31+05:30,72.30397576493476,-0.014865266736641576,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C); Rapid temp change: 19.45°C/sample,critical,critical,0,1,1,0,1,1
17615,1760424212.0,2025-10-14T12:13:32+05:30,0.15825,72.78,d7,2025-10-14 12:13:32+05:30,54.421144191228656,-0.014880808752389561,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C),critical,critical,0,0,0,0,1,1
17633,1760424230.0,2025-10-14T12:13:50+05:30,0.07825,72.78,d7,2025-10-14 12:13:50+05:30,72.86257018121078,-0.014864781260771677,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C); Rapid temp change: 19.45°C/sample,critical,critical,0,1,1,0,1,1
17635,1760424232.0,2025-10-14T12:13:52+05:30,0.13725,72.78,d7,2025-10-14 12:13:52+05:30,72.22161863966346,-0.014865338313434808,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C); Rapid temp change: 19.45°C/sample,critical,critical,0,1,1,0,1,1
17639,1760424236.0,2025-10-14T12:13:56+05:30,0.11525,72.78,d7,2025-10-14 12:13:56+05:30,71.29932548722992,-0.014866139880828667,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C); Rapid temp change: 19.45°C/sample,critical,critical,0,1,1,0,1,1
17640,1760424237.0,2025-10-14T12:13:57+05:30,0.17925,72.78,d7,2025-10-14 12:13:57+05:30,53.887536114687364,-0.014881272512566171,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C),critical,critical,0,0,0,0,1,1
17641,1760424238.0,2025-10-14T12:13:58+05:30,0.11125,72.78,d7,2025-10-14 12:13:58+05:30,56.166513739660104,-0.014879291847144666,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C),critical,critical,0,0,0,0,1,1
21440,1760421983.0,2025-10-14T11:36:23+05:30,0.1973,68.89,device6,2025-10-14 11:36:23+05:30,47.301387788200245,-0.014886996551322949,0,,normal,1,Critical high temp: 68.89°C (threshold: 68.40°C); Rapid temp change: 15.56°C/sample,critical,critical,0,0,0,0,1,1
21443,1760422020.0,2025-10-14T11:37:00+05:30,0.1473,68.89,device6,2025-10-14 11:37:00+05:30,48.38195991286421,-0.014886057423259859,0,,normal,1,Critical high temp: 68.89°C (threshold: 68.40°C); Rapid temp change: 15.56°C/sample,critical,critical,0,0,0,0,1,1
21447,1760422093.0,2025-10-14T11:38:13+05:30,0.1383,70.0,device6,2025-10-14 11:38:13+05:30,42.12679936270962,-0.014891493799673517,0,,normal,1,Critical high temp: 70.00°C (threshold: 68.40°C),critical,critical,0,0,0,0,1,1
21449,1760422100.0,2025-10-14T11:38:20+05:30,0.1483,68.89,device6,2025-10-14 11:38:20+05:30,47.91943527530606,-0.014886459404633508,0,,normal,1,Critical high temp: 68.89°C (threshold: 68.40°C); Rapid temp change: 15.56°C/sample,critical,critical,0,0,0,0,1,1
21479,1761908113.0,2025-10-31T16:25:13+05:30,1.7949,68.89,device6,2025-10-31 16:25:13+05:30,79.55090394385455,-0.014858968412384757,1,High charge: 1.795A; Rapid current change: 1.795A/sample,high,1,Critical high temp: 68.89°C (threshold: 68.40°C); Rapid temp change: 15.56°C/sample,critical,critical,0,1,1,0,1,1
21487,1761908221.0,2025-10-31T16:27:01+05:30,1.9009,70.0,device6,2025-10-31 16:27:01+05:30,65.54869387389377,-0.014871137769822195,1,High charge: 1.901A,high,1,Critical high temp: 70.00°C (threshold: 68.40°C); Rapid temp change: 16.67°C/sample,critical,critical,0,1,1,0,1,1
21490,1761908244.0,2025-10-31T16:27:24+05:30,1.8149,70.56,device6,2025-10-31 16:27:24+05:30,65.46750784913493,-0.014871208328808904,1,High charge: 1.815A,high,1,Critical high temp: 70.56°C (threshold: 68.40°C); Rapid temp change: 17.23°C/sample,critical,critical,0,1,1,0,1,1
21494,1761908281.0,2025-10-31T16:28:01+05:30,1.8639,70.0,device6,2025-10-31 16:28:01+05:30,61.60866150568593,-0.01487456206227062,1,High charge: 1.864A,high,1,Critical high temp: 70.00°C (threshold: 68.40°C); Rapid temp change: 16.67°C/sample,critical,critical,0,1,1,0,1,1
21500,1761908358.0,2025-10-31T16:29:18+05:30,1.8269,70.0,device6,2025-10-31 16:29:18+05:30,62.08096495883281,-0.014874151582102733,1,High charge: 1.827A,high,1,Critical high temp: 70.00°C (threshold: 68.40°C); Rapid temp change: 16.67°C/sample,critical,critical,0,1,1,0,1,1
21501,1761908371.0,2025-10-31T16:29:31+05:30,1.8359,70.56,device6,2025-10-31 16:29:31+05:30,52.32975187493184,-0.014882626386928095,1,High charge: 1.836A,high,1,Critical high temp: 70.56°C (threshold: 68.40°C),critical,critical,0,0,1,0,1,1
