ts,datetime,current,temperature,device_id,parsed_datetime,recon_error,anomaly_score,anomaly_current,current_anomaly_reason,current_severity,anomaly_temperature,temperature_anomaly_reason,temperature_severity,combined_severity,anomaly_threshold,anomaly_percentile,anomaly_isolation_forest,anomaly_zscore,anomaly_ensemble,anomaly_ensemble_smoothed
76.0,1970-01-01T05:31:16+05:30,0.0,57.78,d3,1970-01-01 05:31:16+05:30,15.942375710157782,-0.014914250750835448,0,,normal,0,,normal,normal,0,0,0,0,0,0
77.0,1970-01-01T05:31:17+05:30,0.13205,53.33,d3,1970-01-01 05:31:17+05:30,13.273412284171256,-0.014916570353937815,0,,normal,0,,normal,normal,0,0,0,0,0,0
78.0,1970-01-01T05:31:18+05:30,0.0,58.89,d3,1970-01-01 05:31:18+05:30,18.65941845440571,-0.014911889361871681,0,,normal,0,,normal,normal,0,0,0,0,0,0
79.0,1970-01-01T05:31:19+05:30,0.0,53.33,d3,1970-01-01 05:31:19+05:30,15.402526722115699,-0.014914719935004584,0,,normal,0,,normal,normal,0,0,0,0,0,0
80.0,1970-01-01T05:31:20+05:30,0.0,53.33,d3,1970-01-01 05:31:20+05:30,14.042559834690508,-0.014915901885787598,0,,normal,0,,normal,normal,0,0,0,0,0,0
81.0,1970-01-01T05:31:21+05:30,0.0,53.33,d3,1970-01-01 05:31:21+05:30,14.045831033685065,-0.01491589904277999,0,,normal,0,,normal,normal,0,0,0,0,0,0
82.0,1970-01-01T05:31:22+05:30,0.0,57.78,d3,1970-01-01 05:31:22+05:30,14.609868926571922,-0.014915408835970314,0,,normal,0,,normal,normal,0,0,0,0,0,0
83.0,1970-01-01T05:31:23+05:30,0.0,53.33,d3,1970-01-01 05:31:23+05:30,14.25612942958285,-0.014915716271893436,0,,normal,0,,normal,normal,0,0,0,0,0,0
84.0,1970-01-01T05:31:24+05:30,0.05105,58.89,d3,1970-01-01 05:31:24+05:30,15.399018120293729,-0.014914722984339613,0,,normal,0,,normal,normal,0,0,0,0,0,0
85.0,1970-01-01T05:31:25+05:30,0.0,53.33,d3,1970-01-01 05:31:25+05:30,16.162526720585554,-0.014914059417015806,0,,normal,0,,normal,normal,0,0,0,0,0,0
