,ts,datetime,current,temperature,device_id,parsed_datetime,recon_error,anomaly_score,anomaly_current,current_anomaly_reason,current_severity,anomaly_temperature,temperature_anomaly_reason,temperature_severity,combined_severity,anomaly_threshold,anomaly_percentile,anomaly_isolation_forest,anomaly_zscore,anomaly_ensemble,anomaly_ensemble_smoothed
20408,1759579481.0,2025-10-04T17:34:41+05:30,0.7398,61.11,device2,2025-10-04 17:34:41+05:30,51.23824596326231,-0.014883575017574101,1,Rapid current change: 1.263A/sample,medium,0,,normal,medium,0,0,1,0,1,1
20481,1760358662.0,2025-10-13T18:01:02+05:30,1.1805,57.22,device2,2025-10-13 18:01:02+05:30,14.852953384665916,-0.01491519757063125,1,High charge: 1.181A; Rapid current change: 0.806A/sample,high,0,,normal,high,0,0,0,0,1,1
20482,1760358672.0,2025-10-13T18:01:12+05:30,0.1205,57.22,device2,2025-10-13 18:01:12+05:30,39.659083801433056,-0.014893638497729683,1,Rapid current change: 1.060A/sample,medium,0,,normal,medium,0,0,0,0,1,1
20483,1760358714.0,2025-10-13T18:01:54+05:30,1.3945,53.33,device2,2025-10-13 18:01:54+05:30,39.357527369508965,-0.014893900581214313,1,High charge: 1.395A; Rapid current change: 1.274A/sample,high,0,,normal,high,0,0,1,0,1,1
20484,1760358727.0,2025-10-13T18:02:07+05:30,0.8035,57.22,device2,2025-10-13 18:02:07+05:30,24.752554560932662,-0.014906593801326253,1,Rapid current change: 0.591A/sample,medium,0,,normal,medium,0,0,0,0,1,1
20648,1759494673.0,2025-10-03T18:01:13+05:30,0.7819,67.22,device3,2025-10-03 18:01:13+05:30,43.64446128165636,-0.01489017479572567,0,,normal,1,High temp: 67.22°C; Rapid temp change: 13.89°C/sample,high,high,0,0,0,0,1,1
20649,1759494673.0,2025-10-03T18:01:13+05:30,0.7819,67.22,device3,2025-10-03 18:01:13+05:30,34.11126133021845,-0.014898460124766727,0,,normal,1,High temp: 67.22°C,high,high,0,0,0,0,1,1
20650,1759494678.0,2025-10-03T18:01:18+05:30,0.5319,53.33,device3,2025-10-03 18:01:18+05:30,27.420780464805535,-0.014904274839206285,0,,normal,1,Rapid temp change: 13.89°C/sample,medium,medium,0,0,0,0,1,1
20660,1759494820.0,2025-10-03T18:03:40+05:30,0.4399,67.78,device3,2025-10-03 18:03:40+05:30,50.34651798387558,-0.01488435002069603,0,,normal,1,High temp: 67.78°C; Rapid temp change: 14.45°C/sample,high,high,0,0,0,0,1,1
20661,1759494820.0,2025-10-03T18:03:40+05:30,0.4399,67.78,device3,2025-10-03 18:03:40+05:30,37.76779615947085,-0.014895282220771765,0,,normal,1,High temp: 67.78°C,high,high,0,0,0,0,1,1
20662,1759494822.0,2025-10-03T18:03:42+05:30,0.7749,53.33,device3,2025-10-03 18:03:42+05:30,21.194820737768033,-0.014909685837108106,0,,normal,1,Rapid temp change: 14.45°C/sample,medium,medium,0,0,0,0,1,1
20764,1761307077.0,2025-10-24T17:27:57+05:30,1.4851,53.33,device3,2025-10-24 17:27:57+05:30,21.933862939151965,-0.014909043533595656,1,High charge: 1.485A; Rapid current change: 1.063A/sample,high,0,,normal,high,0,0,1,0,1,1
20765,1761307077.0,2025-10-24T17:27:57+05:30,1.4851,53.33,device3,2025-10-24 17:27:57+05:30,16.913141474740538,-0.014913407055767441,1,High charge: 1.485A,high,0,,normal,high,0,0,0,0,1,1
20766,1761307116.0,2025-10-24T17:28:36+05:30,1.5321,62.22,device3,2025-10-24 17:28:36+05:30,27.150295406022035,-0.014904509918479154,1,High charge: 1.532A,high,0,,normal,high,0,0,0,0,1,1
20767,1761307116.0,2025-10-24T17:28:36+05:30,1.5321,62.22,device3,2025-10-24 17:28:36+05:30,24.643354594393198,-0.014906688707303117,1,High charge: 1.532A,high,0,,normal,high,0,0,0,0,1,1
20770,1761307139.0,2025-10-24T17:28:59+05:30,1.2131,62.78,device3,2025-10-24 17:28:59+05:30,29.465482937195162,-0.014902497782933356,1,High charge: 1.213A,high,0,,normal,high,0,0,0,0,1,1
20771,1761307139.0,2025-10-24T17:28:59+05:30,1.2131,62.78,device3,2025-10-24 17:28:59+05:30,25.863528653064183,-0.014905628250833629,1,High charge: 1.213A,high,0,,normal,high,0,0,0,0,1,1
20772,1761307142.0,2025-10-24T17:29:02+05:30,1.5061,53.33,device3,2025-10-24 17:29:02+05:30,18.834665262006347,-0.014911737054412302,1,High charge: 1.506A,high,0,,normal,high,0,0,0,0,1,1
20773,1761307142.0,2025-10-24T17:29:02+05:30,1.5061,53.33,device3,2025-10-24 17:29:02+05:30,16.011603537954066,-0.014914190584749033,1,High charge: 1.506A,high,0,,normal,high,0,0,0,0,1,1
20774,1761307154.0,2025-10-24T17:29:14+05:30,0.8881,53.33,device3,2025-10-24 17:29:14+05:30,28.014359914435378,-0.014903758957752289,1,Rapid current change: 0.618A/sample,medium,0,,normal,medium,0,0,0,0,1,1
20814,1761901325.0,2025-10-31T14:32:05+05:30,0.6986,66.67,device3,2025-10-31 14:32:05+05:30,39.85864726030417,-0.014893465056605009,0,,normal,1,High temp: 66.67°C; Rapid temp change: 13.34°C/sample,high,high,0,0,0,0,1,1
20815,1761901325.0,2025-10-31T14:32:05+05:30,0.6986,66.67,device3,2025-10-31 14:32:05+05:30,32.28892638619571,-0.014900043920838471,0,,normal,1,High temp: 66.67°C,high,high,0,0,0,0,1,1
20816,1761901330.0,2025-10-31T14:32:10+05:30,0.7086,53.33,device3,2025-10-31 14:32:10+05:30,21.23984919520013,-0.014909646702757842,0,,normal,1,Rapid temp change: 13.34°C/sample,medium,medium,0,0,0,0,1,1
20824,1761901452.0,2025-10-31T14:34:12+05:30,0.3846,67.22,device3,2025-10-31 14:34:12+05:30,57.91498483354526,-0.014877772246338494,1,Rapid current change: 0.638A/sample,medium,1,High temp: 67.22°C; Rapid temp change: 13.89°C/sample,high,high,0,1,1,0,1,1
20825,1761901452.0,2025-10-31T14:34:12+05:30,0.3846,67.22,device3,2025-10-31 14:34:12+05:30,40.59394552697022,-0.01489282600695603,0,,normal,1,High temp: 67.22°C,high,high,0,0,0,0,1,1
20826,1761901494.0,2025-10-31T14:34:54+05:30,0.9546,53.33,device3,2025-10-31 14:34:54+05:30,21.50008985222869,-0.014909420526921362,1,Rapid current change: 0.570A/sample,medium,1,Rapid temp change: 13.89°C/sample,medium,medium,0,0,1,0,1,1
20834,1761901538.0,2025-10-31T14:35:38+05:30,1.0286,67.22,device3,2025-10-31 14:35:38+05:30,40.37615011457597,-0.014893015293519251,0,,normal,1,High temp: 67.22°C; Rapid temp change: 13.89°C/sample,high,high,0,0,0,0,1,1
20835,1761901538.0,2025-10-31T14:35:38+05:30,1.0286,67.22,device3,2025-10-31 14:35:38+05:30,33.44192050104017,-0.014899041850634072,0,,normal,1,High temp: 67.22°C,high,high,0,0,0,0,1,1
20836,1761901599.0,2025-10-31T14:36:39+05:30,0.5416,67.22,device3,2025-10-31 14:36:39+05:30,41.944650020862454,-0.014891652106143485,0,,normal,1,High temp: 67.22°C,high,high,0,0,0,0,1,1
20837,1761901599.0,2025-10-31T14:36:39+05:30,0.5416,67.22,device3,2025-10-31 14:36:39+05:30,37.43556398979219,-0.014895570964620403,0,,normal,1,High temp: 67.22°C,high,high,0,0,0,0,1,1
20838,1761901616.0,2025-10-31T14:36:56+05:30,0.4976,67.22,device3,2025-10-31 14:36:56+05:30,38.271105013959364,-0.014894844793728384,0,,normal,1,High temp: 67.22°C,high,high,0,0,0,0,1,1
20839,1761901616.0,2025-10-31T14:36:56+05:30,0.4976,67.22,device3,2025-10-31 14:36:56+05:30,36.508332129482746,-0.014896376824258208,0,,normal,1,High temp: 67.22°C,high,high,0,0,0,0,1,1
20840,1761901620.0,2025-10-31T14:37:00+05:30,0.4486,53.33,device3,2025-10-31 14:37:00+05:30,23.71114225360275,-0.014907498895489554,0,,normal,1,Rapid temp change: 13.89°C/sample,medium,medium,0,0,0,0,1,1
20842,1761901662.0,2025-10-31T14:37:42+05:30,0.9786,66.67,device3,2025-10-31 14:37:42+05:30,36.85829352684257,-0.014896072671891369,1,Rapid current change: 0.530A/sample,medium,1,High temp: 66.67°C; Rapid temp change: 13.34°C/sample,high,high,0,0,1,0,1,1
20843,1761901662.0,2025-10-31T14:37:42+05:30,0.9786,66.67,device3,2025-10-31 14:37:42+05:30,31.61723610969244,-0.014900627688616639,0,,normal,1,High temp: 66.67°C,high,high,0,0,0,0,1,1
20844,1762258100.0,2025-11-04T17:38:20+05:30,1.20455,53.33,device3,2025-11-04 17:38:20+05:30,21.145021103147577,-0.014909729118100958,1,High charge: 1.205A,high,1,Rapid temp change: 13.34°C/sample,medium,high,0,0,0,0,1,1
20845,1762258100.0,2025-11-04T17:38:20+05:30,1.20455,53.33,device3,2025-11-04 17:38:20+05:30,15.343599443852836,-0.014914771148856427,1,High charge: 1.205A,high,0,,normal,high,0,0,0,0,1,1
20846,1762258184.0,2025-11-04T17:39:44+05:30,1.33755,53.33,device3,2025-11-04 17:39:44+05:30,15.533244611615462,-0.014914606327744526,1,High charge: 1.338A,high,0,,normal,high,0,0,0,0,1,1
20847,1762258184.0,2025-11-04T17:39:44+05:30,1.33755,53.33,device3,2025-11-04 17:39:44+05:30,16.931454072250922,-0.01491339114024099,1,High charge: 1.338A,high,0,,normal,high,0,0,0,0,1,1
20848,1762258193.0,2025-11-04T17:39:53+05:30,1.81055,53.33,device3,2025-11-04 17:39:53+05:30,16.888075544263646,-0.014913428840633255,1,High charge: 1.811A,high,0,,normal,high,0,0,0,0,1,1
20849,1762258193.0,2025-11-04T17:39:53+05:30,1.81055,53.33,device3,2025-11-04 17:39:53+05:30,19.18487460602493,-0.014911432686554371,1,High charge: 1.811A,high,0,,normal,high,0,0,0,0,1,1
20850,1762258293.0,2025-11-04T17:41:33+05:30,1.50755,53.33,device3,2025-11-04 17:41:33+05:30,23.197622524001503,-0.014907945196831232,1,High charge: 1.508A,high,0,,normal,high,0,0,0,0,1,1
20851,1762258293.0,2025-11-04T17:41:33+05:30,1.50755,53.33,device3,2025-11-04 17:41:33+05:30,20.453200829741345,-0.014910330380912148,1,High charge: 1.508A,high,0,,normal,high,0,0,0,0,1,1
20852,1762258319.0,2025-11-04T17:41:59+05:30,1.79955,53.33,device3,2025-11-04 17:41:59+05:30,18.234305957119474,-0.014912258828256255,1,High charge: 1.800A,high,0,,normal,high,0,0,0,0,1,1
20853,1762258319.0,2025-11-04T17:41:59+05:30,1.79955,53.33,device3,2025-11-04 17:41:59+05:30,19.39900601109987,-0.014911246584389503,1,High charge: 1.800A,high,0,,normal,high,0,0,0,0,1,1
20854,1762258325.0,2025-11-04T17:42:05+05:30,1.09055,62.22,device3,2025-11-04 17:42:05+05:30,41.80296566371502,-0.01489177524438929,1,Rapid current change: 0.709A/sample,medium,0,,normal,medium,0,0,1,0,1,1
20858,1762258390.0,2025-11-04T17:43:10+05:30,1.99655,53.33,device3,2025-11-04 17:43:10+05:30,24.819520905155034,-0.014906535600701133,1,High charge: 1.997A; Rapid current change: 1.015A/sample,high,0,,normal,high,0,0,1,0,1,1
20859,1762258390.0,2025-11-04T17:43:10+05:30,1.99655,53.33,device3,2025-11-04 17:43:10+05:30,19.510516044928284,-0.014911149670727108,1,High charge: 1.997A,high,0,,normal,high,0,0,0,0,1,1
20860,1762258391.0,2025-11-04T17:43:11+05:30,1.21755,53.33,device3,2025-11-04 17:43:11+05:30,32.16872767154265,-0.014900148385856123,1,High charge: 1.218A; Rapid current change: 0.779A/sample,high,0,,normal,high,0,0,1,0,1,1
20861,1762258391.0,2025-11-04T17:43:11+05:30,1.21755,53.33,device3,2025-11-04 17:43:11+05:30,23.425537466502988,-0.014907747115357894,1,High charge: 1.218A,high,0,,normal,high,0,0,0,0,1,1
20862,1762258402.0,2025-11-04T17:43:22+05:30,1.99955,63.33,device3,2025-11-04 17:43:22+05:30,33.082412769402296,-0.014899354299745033,1,High charge: 2.000A; Rapid current change: 0.782A/sample,high,0,,normal,high,0,0,1,0,1,1
20863,1762258402.0,2025-11-04T17:43:22+05:30,1.99955,63.33,device3,2025-11-04 17:43:22+05:30,29.209343522741527,-0.014902720394369174,1,High charge: 2.000A,high,0,,normal,high,0,0,1,0,1,1
20864,1762258435.0,2025-11-04T17:43:55+05:30,1.17655,63.33,device3,2025-11-04 17:43:55+05:30,43.76847626145015,-0.014890067013981989,1,High charge: 1.177A; Rapid current change: 0.823A/sample,high,0,,normal,high,0,0,1,0,1,1
20865,1762258435.0,2025-11-04T17:43:55+05:30,1.17655,63.33,device3,2025-11-04 17:43:55+05:30,33.65282236161209,-0.014898858555274792,1,High charge: 1.177A,high,0,,normal,high,0,0,1,0,1,1
20866,1762258479.0,2025-11-04T17:44:39+05:30,1.99155,53.33,device3,2025-11-04 17:44:39+05:30,24.90085349507729,-0.014906464914334257,1,High charge: 1.992A; Rapid current change: 0.815A/sample,high,0,,normal,high,0,0,1,0,1,1
20867,1762258479.0,2025-11-04T17:44:39+05:30,1.99155,53.33,device3,2025-11-04 17:44:39+05:30,20.195712365201224,-0.014910554164810928,1,High charge: 1.992A,high,0,,normal,high,0,0,1,0,1,1
20868,1762258489.0,2025-11-04T17:44:49+05:30,1.16355,53.33,device3,2025-11-04 17:44:49+05:30,34.81920484974298,-0.014897844849200113,1,High charge: 1.164A; Rapid current change: 0.828A/sample,high,0,,normal,high,0,0,1,0,1,1
20869,1762258489.0,2025-11-04T17:44:49+05:30,1.16355,53.33,device3,2025-11-04 17:44:49+05:30,24.560624714103522,-0.01490676060805871,1,High charge: 1.164A,high,0,,normal,high,0,0,0,0,1,1
20872,1762258569.0,2025-11-04T17:46:09+05:30,1.62955,53.33,device3,2025-11-04 17:46:09+05:30,15.695228699190984,-0.014914465546949848,1,High charge: 1.630A; Rapid current change: 0.560A/sample,high,0,,normal,high,0,0,0,0,1,1
20873,1762258569.0,2025-11-04T17:46:09+05:30,1.62955,53.33,device3,2025-11-04 17:46:09+05:30,17.413759789213632,-0.014912971967079431,1,High charge: 1.630A,high,0,,normal,high,0,0,0,0,1,1
20874,1762258585.0,2025-11-04T17:46:25+05:30,1.42955,63.89,device3,2025-11-04 17:46:25+05:30,34.478880972004085,-0.014898140625573415,1,High charge: 1.430A,high,0,,normal,high,0,0,0,0,1,1
20875,1762258585.0,2025-11-04T17:46:25+05:30,1.42955,63.89,device3,2025-11-04 17:46:25+05:30,28.786329340735826,-0.014903088037102443,1,High charge: 1.430A,high,0,,normal,high,0,0,0,0,1,1
20876,1762258591.0,2025-11-04T17:46:31+05:30,1.35155,63.89,device3,2025-11-04 17:46:31+05:30,30.60018008694429,-0.014901511614669233,1,High charge: 1.352A,high,0,,normal,high,0,0,0,0,1,1
20877,1762258591.0,2025-11-04T17:46:31+05:30,1.35155,63.89,device3,2025-11-04 17:46:31+05:30,28.989139573992436,-0.014902911774197647,1,High charge: 1.352A,high,0,,normal,high,0,0,0,0,1,1
20878,1762258593.0,2025-11-04T17:46:33+05:30,1.55755,65.0,device3,2025-11-04 17:46:33+05:30,29.088103897873324,-0.014902825764044619,1,High charge: 1.558A,high,0,,normal,high,0,0,1,0,1,1
20879,1762258593.0,2025-11-04T17:46:33+05:30,1.55755,65.0,device3,2025-11-04 17:46:33+05:30,30.465749779759562,-0.014901628448401222,1,High charge: 1.558A,high,0,,normal,high,0,0,0,0,1,1
20880,1762258628.0,2025-11-04T17:47:08+05:30,1.42455,64.44,device3,2025-11-04 17:47:08+05:30,30.46182319352321,-0.014901631861007602,1,High charge: 1.425A,high,0,,normal,high,0,0,0,0,1,1
20881,1762258628.0,2025-11-04T17:47:08+05:30,1.42455,64.44,device3,2025-11-04 17:47:08+05:30,29.410901033341702,-0.01490254522020892,1,High charge: 1.425A,high,0,,normal,high,0,0,0,0,1,1
20882,1762258743.0,2025-11-04T17:49:03+05:30,1.29655,53.33,device3,2025-11-04 17:49:03+05:30,25.1466193193285,-0.014906251318612847,1,High charge: 1.297A,high,0,,normal,high,0,0,0,0,1,1
20883,1762258743.0,2025-11-04T17:49:03+05:30,1.29655,53.33,device3,2025-11-04 17:49:03+05:30,18.17482234631466,-0.014912310525618167,1,High charge: 1.297A,high,0,,normal,high,0,0,0,0,1,1
20884,1762258802.0,2025-11-04T17:50:02+05:30,1.58655,53.33,device3,2025-11-04 17:50:02+05:30,14.870042681221411,-0.014915182718278866,1,High charge: 1.587A,high,0,,normal,high,0,0,0,0,1,1
20885,1762258802.0,2025-11-04T17:50:02+05:30,1.58655,53.33,device3,2025-11-04 17:50:02+05:30,16.652773459669273,-0.01491363334229113,1,High charge: 1.587A,high,0,,normal,high,0,0,0,0,1,1
20886,1762344726.0,2025-11-05T17:42:06+05:30,0.7801,53.33,device3,2025-11-05 17:42:06+05:30,34.040297359218364,-0.014898521799739746,1,Rapid current change: 0.806A/sample,medium,0,,normal,medium,0,0,0,0,1,1
20908,1762345016.0,2025-11-05T17:46:56+05:30,1.3201,53.33,device3,2025-11-05 17:46:56+05:30,14.653648369882138,-0.014915370787141492,1,High charge: 1.320A,high,0,,normal,high,0,0,0,0,1,1
20909,1762345016.0,2025-11-05T17:46:56+05:30,1.3201,53.33,device3,2025-11-05 17:46:56+05:30,16.20942896603145,-0.014914018654151474,1,High charge: 1.320A,high,0,,normal,high,0,0,0,0,1,1
20910,1762345063.0,2025-11-05T17:47:43+05:30,1.2721,53.33,device3,2025-11-05 17:47:43+05:30,16.749763714568974,-0.014913549047806621,1,High charge: 1.272A,high,0,,normal,high,0,0,0,0,1,1
20911,1762345063.0,2025-11-05T17:47:43+05:30,1.2721,53.33,device3,2025-11-05 17:47:43+05:30,16.81997786004377,-0.014913488024508929,1,High charge: 1.272A,high,0,,normal,high,0,0,0,0,1,1
20912,1762345099.0,2025-11-05T17:48:19+05:30,1.2661,53.33,device3,2025-11-05 17:48:19+05:30,17.2727735853529,-0.014913094498558389,1,High charge: 1.266A,high,0,,normal,high,0,0,0,0,1,1
20913,1762345099.0,2025-11-05T17:48:19+05:30,1.2661,53.33,device3,2025-11-05 17:48:19+05:30,16.46575847920094,-0.014913795877500363,1,High charge: 1.266A,high,0,,normal,high,0,0,0,0,1,1
20914,1762345126.0,2025-11-05T17:48:46+05:30,1.1561,63.89,device3,2025-11-05 17:48:46+05:30,32.1059365469879,-0.014900202957786896,1,High charge: 1.156A,high,0,,normal,high,0,0,0,0,1,1
20915,1762345126.0,2025-11-05T17:48:46+05:30,1.1561,63.89,device3,2025-11-05 17:48:46+05:30,26.458194592551685,-0.014905111425108449,1,High charge: 1.156A,high,0,,normal,high,0,0,0,0,1,1
20916,1762345163.0,2025-11-05T17:49:23+05:30,1.2841,53.33,device3,2025-11-05 17:49:23+05:30,19.577209228078555,-0.014911091707506992,1,High charge: 1.284A,high,0,,normal,high,0,0,0,0,1,1
20917,1762345163.0,2025-11-05T17:49:23+05:30,1.2841,53.33,device3,2025-11-05 17:49:23+05:30,15.388998483853173,-0.014914731692431881,1,High charge: 1.284A,high,0,,normal,high,0,0,0,0,1,1
20920,1762345279.0,2025-11-05T17:51:19+05:30,1.6721,53.33,device3,2025-11-05 17:51:19+05:30,19.66780156231966,-0.014911012973472082,1,High charge: 1.672A; Rapid current change: 0.683A/sample,high,0,,normal,high,0,0,1,0,1,1
20921,1762345279.0,2025-11-05T17:51:19+05:30,1.6721,53.33,device3,2025-11-05 17:51:19+05:30,16.546052836833297,-0.014913726093463888,1,High charge: 1.672A,high,0,,normal,high,0,0,0,0,1,1
20922,1762345354.0,2025-11-05T17:52:34+05:30,0.5921,53.33,device3,2025-11-05 17:52:34+05:30,42.0906611613644,-0.014891525207478934,1,Rapid current change: 1.080A/sample,medium,0,,normal,medium,0,0,1,0,1,1
20924,1762345418.0,2025-11-05T17:53:38+05:30,1.2491,53.33,device3,2025-11-05 17:53:38+05:30,17.192082632375012,-0.014913164627276914,1,High charge: 1.249A; Rapid current change: 0.657A/sample,high,0,,normal,high,0,0,0,0,1,1
20925,1762345418.0,2025-11-05T17:53:38+05:30,1.2491,53.33,device3,2025-11-05 17:53:38+05:30,17.431026631492024,-0.014912956960421593,1,High charge: 1.249A,high,0,,normal,high,0,0,0,0,1,1
20926,1762345437.0,2025-11-05T17:53:57+05:30,1.4151,53.33,device3,2025-11-05 17:53:57+05:30,15.079278170730912,-0.014915000871167037,1,High charge: 1.415A,high,0,,normal,high,0,0,0,0,1,1
20927,1762345437.0,2025-11-05T17:53:57+05:30,1.4151,53.33,device3,2025-11-05 17:53:57+05:30,16.655498688769832,-0.01491363097378738,1,High charge: 1.415A,high,0,,normal,high,0,0,0,0,1,1
20928,1762345481.0,2025-11-05T17:54:41+05:30,1.3771,53.33,device3,2025-11-05 17:54:41+05:30,18.476009644038843,-0.014912048762949036,1,High charge: 1.377A,high,0,,normal,high,0,0,0,0,1,1
20929,1762345481.0,2025-11-05T17:54:41+05:30,1.3771,53.33,device3,2025-11-05 17:54:41+05:30,18.425936889618953,-0.014912092281311021,1,High charge: 1.377A,high,0,,normal,high,0,0,0,0,1,1
20930,1762345535.0,2025-11-05T17:55:35+05:30,0.7681,53.33,device3,2025-11-05 17:55:35+05:30,30.560923541761152,-0.014901545732635448,1,Rapid current change: 0.609A/sample,medium,0,,normal,medium,0,0,0,0,1,1
20944,1762345671.0,2025-11-05T17:57:51+05:30,1.3441,53.33,device3,2025-11-05 17:57:51+05:30,12.90121766930022,-0.014916893829252214,1,High charge: 1.344A,high,0,,normal,high,0,0,0,0,1,1
20945,1762345671.0,2025-11-05T17:57:51+05:30,1.3441,53.33,device3,2025-11-05 17:57:51+05:30,15.171963263398348,-0.014914920318310298,1,High charge: 1.344A,high,0,,normal,high,0,0,0,0,1,1
20946,1762345680.0,2025-11-05T17:58:00+05:30,1.1801,53.33,device3,2025-11-05 17:58:00+05:30,17.91658283815648,-0.014912534962250925,1,High charge: 1.180A,high,0,,normal,high,0,0,0,0,1,1
20947,1762345680.0,2025-11-05T17:58:00+05:30,1.1801,53.33,device3,2025-11-05 17:58:00+05:30,17.088145498986478,-0.014913254959311709,1,High charge: 1.180A,high,0,,normal,high,0,0,0,0,1,1
20948,1762345817.0,2025-11-05T18:00:17+05:30,1.5807,53.33,device3,2025-11-05 18:00:17+05:30,14.973853664151216,-0.014915092495881764,1,High charge: 1.581A,high,0,,normal,high,0,0,0,0,1,1
20949,1762345817.0,2025-11-05T18:00:17+05:30,1.5807,53.33,device3,2025-11-05 18:00:17+05:30,17.020173642676085,-0.014913314033830017,1,High charge: 1.581A,high,0,,normal,high,0,0,0,0,1,1
20950,1762345967.0,2025-11-05T18:02:47+05:30,1.1807,53.33,device3,2025-11-05 18:02:47+05:30,22.827888468923764,-0.014908266533666671,1,High charge: 1.181A,high,0,,normal,high,0,0,0,0,1,1
20951,1762345967.0,2025-11-05T18:02:47+05:30,1.1807,53.33,device3,2025-11-05 18:02:47+05:30,19.206335999595787,-0.01491141403440102,1,High charge: 1.181A,high,0,,normal,high,0,0,0,0,1,1
20952,1762345987.0,2025-11-05T18:03:07+05:30,1.6217,53.33,device3,2025-11-05 18:03:07+05:30,15.408543080607329,-0.014914714706171662,1,High charge: 1.622A,high,0,,normal,high,0,0,0,0,1,1
20953,1762345987.0,2025-11-05T18:03:07+05:30,1.6217,53.33,device3,2025-11-05 18:03:07+05:30,17.02412309135742,-0.014913310601353827,1,High charge: 1.622A,high,0,,normal,high,0,0,0,0,1,1
20954,1762346006.0,2025-11-05T18:03:26+05:30,0.7897,62.22,device3,2025-11-05 18:03:26+05:30,43.78154031932972,-0.014890055659975077,1,Rapid current change: 0.832A/sample,medium,0,,normal,medium,0,0,1,0,1,1
20956,1762346030.0,2025-11-05T18:03:50+05:30,1.3537,53.33,device3,2025-11-05 18:03:50+05:30,19.63632027375912,-0.014911040333942404,1,High charge: 1.354A; Rapid current change: 0.564A/sample,high,0,,normal,high,0,0,0,0,1,1
20957,1762346030.0,2025-11-05T18:03:50+05:30,1.3537,53.33,device3,2025-11-05 18:03:50+05:30,17.02196868303786,-0.014913312473755738,1,High charge: 1.354A,high,0,,normal,high,0,0,0,0,1,1
20958,1762346042.0,2025-11-05T18:04:02+05:30,1.6977,53.33,device3,2025-11-05 18:04:02+05:30,15.179247561504758,-0.01491491398750774,1,High charge: 1.698A,high,0,,normal,high,0,0,0,0,1,1
20959,1762346042.0,2025-11-05T18:04:02+05:30,1.6977,53.33,device3,2025-11-05 18:04:02+05:30,17.218375294646123,-0.014913141776255285,1,High charge: 1.698A,high,0,,normal,high,0,0,0,0,1,1
20960,7.0,1970-01-01T00:00:07+05:30,0.0,49.44,device4,1970-01-01 00:00:07+05:30,84.11533387609629,-0.01485500145437841,1,Rapid current change: 1.698A/sample,medium,1,Low temp: 49.44°C,medium,medium,0,1,1,0,1,1
21095,1758803530.0,2025-09-25T18:02:10+05:30,0.05445,50.0,device4,2025-09-25 18:02:10+05:30,18.304316219315854,-0.014912197982154053,0,,normal,1,Low temp: 50.00°C,medium,medium,0,0,0,0,1,1
21096,1758803595.0,2025-09-25T18:03:15+05:30,0.10745,51.11,device4,2025-09-25 18:03:15+05:30,14.052244886704582,-0.014915893468483533,0,,normal,1,Low temp: 51.11°C,medium,medium,0,0,0,0,1,1
