"ts","current","datetime","temperature"
"1760008609","'-4.275949","2025-10-09T16:46:49+05:30","59.44"
"1760357101","0.07895","2025-10-13T17:35:01+05:30","53.33"
"1760002594","0.0256","2025-10-09T15:06:34+05:30","53.33"
"1760356830","0.04895","2025-10-13T17:30:30+05:30","56.11"
"1760002896","0.14695","2025-10-09T15:11:36+05:30","53.33"
"1760002612","'-0.0014","2025-10-09T15:06:52+05:30","53.33"
"1760009018","'-4.210949","2025-10-09T16:53:38+05:30","53.33"
"1760009158","'-4.175949","2025-10-09T16:55:58+05:30","53.33"
"1760002262","0.0526","2025-10-09T15:01:02+05:30","50.56"
"1760002590","0.0676","2025-10-09T15:06:30+05:30","53.33"
"1760009334","'-4.083949","2025-10-09T16:58:54+05:30","53.33"
"1760008651","'-4.327949","2025-10-09T16:47:31+05:30","59.44"
"1760008627","'-4.259949","2025-10-09T16:47:07+05:30","53.33"
"1760356746","0.10395","2025-10-13T17:29:06+05:30","53.33"
"1760008923","'-4.232949","2025-10-09T16:52:03+05:30","53.33"
"110","0.12795","1970-01-01T00:01:50+05:30","53.89"
"1760357353","0.12595","2025-10-13T17:39:13+05:30","53.33"
"1760356718","0.12995","2025-10-13T17:28:38+05:30","53.33"
"1760009172","'-4.175949","2025-10-09T16:56:12+05:30","53.33"
"8","'-0.00855","1970-01-01T00:00:08+05:30","53.33"
"1760009106","'-4.182949","2025-10-09T16:55:06+05:30","53.33"
"1760357335","0.02495","2025-10-13T17:38:55+05:30","56.67"
"1760009118","'-4.211949","2025-10-09T16:55:18+05:30","61.67"
"1760009327","'-4.218949","2025-10-09T16:58:47+05:30","62.78"
"1760002657","0.1086","2025-10-09T15:07:37+05:30","53.33"
"1760002907","0.14195","2025-10-09T15:11:47+05:30","54.44"
"1760356896","0.04895","2025-10-13T17:31:36+05:30","53.33"
"1760356929","0.01395","2025-10-13T17:32:09+05:30","53.33"
"1760009372","'-4.224949","2025-10-09T16:59:32+05:30","53.33"
"1760002331","'-0.0054","2025-10-09T15:02:11+05:30","53.33"
"1760356720","0.04295","2025-10-13T17:28:40+05:30","55"
"1760009282","'-4.193949","2025-10-09T16:58:02+05:30","62.78"
"62","0.24145","1970-01-01T00:01:02+05:30","53.89"
"1760002633","0.0056","2025-10-09T15:07:13+05:30","53.33"
"1760002902","0.10495","2025-10-09T15:11:42+05:30","54.44"
"1760009513","'-4.201949","2025-10-09T17:01:53+05:30","53.33"
"1760357325","'-0.00205","2025-10-13T17:38:45+05:30","57.22"
"1760009265","'-4.147949","2025-10-09T16:57:45+05:30","62.22"
"1760003198","4.66495","2025-10-09T15:16:38+05:30","53.33"
"1760356945","0.06095","2025-10-13T17:32:25+05:30","53.33"
"1760357196","0.02395","2025-10-13T17:36:36+05:30","53.33"
"1760002442","0.0676","2025-10-09T15:04:02+05:30","53.33"
"1760002501","0.0596","2025-10-09T15:05:01+05:30","53.33"
"1760002937","4.52895","2025-10-09T15:12:17+05:30","53.33"
"1760356926","0.07095","2025-10-13T17:32:06+05:30","53.33"
"1760357365","0.03495","2025-10-13T17:39:25+05:30","53.33"
"1760008847","'-4.194949","2025-10-09T16:50:47+05:30","61.67"
"1760009293","'-4.262949","2025-10-09T16:58:13+05:30","62.22"
"1760002616","0.0846","2025-10-09T15:06:56+05:30","53.33"
"1760003098","4.58595","2025-10-09T15:14:58+05:30","53.33"
"1760009352","'-4.121949","2025-10-09T16:59:12+05:30","53.33"
"1760003009","4.47295","2025-10-09T15:13:29+05:30","53.33"
"1760356993","0.02195","2025-10-13T17:33:13+05:30","57.22"
"1760009108","'-4.295949","2025-10-09T16:55:08+05:30","53.33"
"1760357234","0.03295","2025-10-13T17:37:14+05:30","53.33"
"1760002912","1.83095","2025-10-09T15:11:52+05:30","53.33"
"1760009388","'-4.251949","2025-10-09T16:59:48+05:30","53.33"
"1760009288","'-4.037949","2025-10-09T16:58:08+05:30","53.33"
"1759487291","0.0217","2025-10-03T15:58:11+05:30","53.33"
"1759487293","0.0607","2025-10-03T15:58:13+05:30","53.33"
"1760357139","0.07695","2025-10-13T17:35:39+05:30","57.22"
"1760002492","0.0026","2025-10-09T15:04:52+05:30","53.33"
"1760357381","0.11995","2025-10-13T17:39:41+05:30","53.33"
"1760002566","0.0396","2025-10-09T15:06:06+05:30","53.33"
"1760008891","'-4.312949","2025-10-09T16:51:31+05:30","53.33"
"1759487243","0.1177","2025-10-03T15:57:23+05:30","53.33"
"1760002938","4.60095","2025-10-09T15:12:18+05:30","53.33"
"1760357164","'-0.01605","2025-10-13T17:36:04+05:30","57.22"
"1760002570","'-0.0544","2025-10-09T15:06:10+05:30","53.33"
"54","0.04545","1970-01-01T00:00:54+05:30","53.33"
"1760356869","0.01695","2025-10-13T17:31:09+05:30","56.67"
"1760002620","'-0.0344","2025-10-09T15:07:00+05:30","53.89"
